Date,Discharge,flood runoff,daily runoff,weekly runoff,Flood
13-May-14,5880,0,1.96,7.28,0
14-May-14,4658,0,1.55,8.54,0
15-May-14,2694,0,0.9,9.19,0
16-May-14,2186,0,0.73,9.43,0
17-May-14,1703,0,0.57,9.01,0
18-May-14,1460,0,0.49,8.09,0
19-May-14,1264,0,0.42,6.61,0
20-May-14,863,0,0.29,4.94,0
21-May-14,616,0,0.21,3.59,0
22-May-14,151,0,0.05,2.74,0
23-May-14,158,0,0.05,2.07,0
24-May-14,0,0,0,1.5,0
25-May-14,300,0,0.1,1.12,0
26-May-14,426,0,0.14,0.84,0
27-May-14,518,0,0.17,0.72,0
28-May-14,815,0,0.27,0.79,0
29-May-14,741,0,0.25,0.98,0
30-May-14,1012,0,0.34,1.27,0
31-May-14,1121,0,0.37,1.64,0
1-Jun-14,901,0,0.3,1.84,0
2-Jun-14,1368,0,0.46,2.16,0
3-Jun-14,1288,0,0.43,2.41,0
4-Jun-14,1012,0,0.34,2.48,0
5-Jun-14,667,0,0.22,2.45,0
6-Jun-14,0,0,0,2.12,0
7-Jun-14,0,0,0,1.74,0
8-Jun-14,0,0,0,1.44,0
9-Jun-14,0,0,0,0.99,0
10-Jun-14,0,0,0,0.56,0
11-Jun-14,281,0,0.09,0.32,0
12-Jun-14,216,0,0.07,0.17,0
13-Jun-14,461,0,0.15,0.32,0
14-Jun-14,212,0,0.07,0.39,0
15-Jun-14,353,0,0.12,0.51,0
16-Jun-14,926,0,0.31,0.82,0
17-Jun-14,629,0,0.21,1.03,0
18-Jun-14,521,0,0.17,1.1,0
19-Jun-14,594,0,0.2,1.23,0
20-Jun-14,37,0,0.01,1.09,0
21-Jun-14,277,0,0.09,1.11,0
22-Jun-14,633,0,0.21,1.2,0
23-Jun-14,472,0,0.16,1.05,0
24-Jun-14,817,0,0.27,1.12,0
25-Jun-14,218,0,0.07,1.02,0
26-Jun-14,0,0,0,0.82,0
27-Jun-14,144,0,0.05,0.85,0
28-Jun-14,1222,0,0.41,1.17,0
29-Jun-14,1400,0,0.47,1.42,0
30-Jun-14,2241,0,0.75,2.01,0
1-Jul-14,1932,0,0.64,2.38,0
2-Jul-14,195,0,0.06,2.38,0
3-Jul-14,677,0,0.23,2.6,0
4-Jul-14,397,0,0.13,2.69,0
5-Jul-14,1264,0,0.42,2.7,0
6-Jul-14,2326,0,0.77,3.01,0
7-Jul-14,6292,0,2.1,4.36,0
8-Jul-14,8630,0,2.87,6.59,0
9-Jul-14,9710,0,3.23,9.76,0
10-Jul-14,9707,0,3.23,12.76,0
11-Jul-14,7141,0,2.38,15.01,0
12-Jul-14,4865,0,1.62,16.21,0
13-Jul-14,3726,0,1.24,16.67,0
14-Jul-14,3932,0,1.31,15.89,0
15-Jul-14,3954,0,1.32,14.33,0
16-Jul-14,4093,0,1.36,12.46,0
17-Jul-14,3617,0,1.2,10.43,0
18-Jul-14,2606,0,0.87,8.92,0
19-Jul-14,2520,0,0.84,8.14,0
20-Jul-14,2246,0,0.75,7.65,0
21-Jul-14,2066,0,0.69,7.03,0
22-Jul-14,1868,0,0.62,6.33,0
23-Jul-14,1498,0,0.5,5.47,0
24-Jul-14,1782,0,0.59,4.86,0
25-Jul-14,1995,0,0.66,4.65,0
26-Jul-14,2117,0,0.7,4.52,0
27-Jul-14,1958,0,0.65,4.42,0
28-Jul-14,1499,0,0.5,4.23,0
29-Jul-14,645,0,0.21,3.83,0
30-Jul-14,734,0,0.24,3.57,0
31-Jul-14,900,0,0.3,3.28,0
1-Aug-14,516,0,0.17,2.79,0
2-Aug-14,1156,0,0.38,2.47,0
3-Aug-14,1376,0,0.46,2.27,0
4-Aug-14,948,0,0.32,2.09,0
5-Aug-14,1052,0,0.35,2.23,0
6-Aug-14,1005,0,0.33,2.32,0
7-Aug-14,1226,0,0.41,2.42,0
8-Aug-14,1699,0,0.57,2.82,0
9-Aug-14,2206,0,0.73,3.17,0
10-Aug-14,1371,0,0.46,3.17,0
11-Aug-14,1148,0,0.38,3.23,0
12-Aug-14,629,0,0.21,3.09,0
13-Aug-14,801,0,0.27,3.02,0
14-Aug-14,1409,0,0.47,3.08,0
15-Aug-14,1901,0,0.63,3.15,0
16-Aug-14,3444,0,1.15,3.56,0
17-Aug-14,3782,0,1.26,4.37,0
18-Aug-14,4385,0,1.46,5.44,0
19-Aug-14,3119,0,1.04,6.27,0
20-Aug-14,1889,0,0.63,6.64,0
21-Aug-14,1504,0,0.5,6.67,0
22-Aug-14,1485,0,0.49,6.53,0
23-Aug-14,1812,0,0.6,5.99,0
24-Aug-14,1481,0,0.49,5.22,0
25-Aug-14,2229,0,0.74,4.5,0
26-Aug-14,2414,0,0.8,4.27,0
27-Aug-14,4264,0,1.42,5.06,0
28-Aug-14,4825,0,1.61,6.16,0
29-Aug-14,4887,0,1.63,7.3,0
30-Aug-14,5518,0,1.84,8.53,0
31-Aug-14,6156,0,2.05,10.09,0
1-Sep-14,5717,0,1.9,11.25,0
2-Sep-14,6420,0,2.14,12.58,0
3-Sep-14,6113,0,2.04,13.2,0
4-Sep-14,4850,0,1.62,13.21,0
5-Sep-14,4624,0,1.54,13.12,0
6-Sep-14,3794,0,1.26,12.54,0
7-Sep-14,4358,0,1.45,11.95,0
8-Sep-14,4125,0,1.37,11.42,0
9-Sep-14,3649,0,1.21,10.49,0
10-Sep-14,4037,0,1.34,9.8,0
11-Sep-14,3100,0,1.03,9.22,0
12-Sep-14,3873,0,1.29,8.97,0
13-Sep-14,4100,0,1.37,9.07,0
14-Sep-14,4020,0,1.34,8.96,0
15-Sep-14,4258,0,1.42,9,0
16-Sep-14,4051,0,1.35,9.14,0
17-Sep-14,5506,0,1.83,9.63,0
18-Sep-14,9421,0,3.14,11.73,0
19-Sep-14,11605,0.23,3.86,14.31,0.1
20-Sep-14,12645,0.81,4.21,17.15,0.3
21-Sep-14,14276,1.92,4.75,20.57,0.7
22-Sep-14,11810,2.22,3.93,23.08,0.8
23-Sep-14,11183,2.31,3.72,25.45,0.9
24-Sep-14,10778,0,3.59,27.21,0
25-Sep-14,8080,0,2.69,26.76,0
26-Sep-14,7707,0,2.57,25.47,0
27-Sep-14,6344,0,2.11,23.37,0
28-Sep-14,5411,0,1.8,20.42,0
29-Sep-14,5599,0,1.86,18.35,0
30-Sep-14,5024,0,1.67,16.3,0
1-Oct-14,4895,0,1.63,14.34,0
2-Oct-14,4686,0,1.56,13.21,0
3-Oct-14,4772,0,1.59,12.23,0
4-Oct-14,4903,0,1.63,11.75,0
5-Oct-14,4704,0,1.57,11.52,0
6-Oct-14,4995,0,1.66,11.31,0
7-Oct-14,4951,0,1.65,11.29,0
8-Oct-14,3649,0,1.22,10.87,0
9-Oct-14,3661,0,1.22,10.53,0
10-Oct-14,3448,0,1.15,10.09,0
11-Oct-14,2819,0,0.94,9.4,0
12-Oct-14,3922,0,1.31,9.14,0
13-Oct-14,3509,0,1.17,8.64,0
14-Oct-14,4069,0,1.35,8.35,0
15-Oct-14,3578,0,1.19,8.33,0
16-Oct-14,3704,0,1.23,8.34,0
17-Oct-14,3577,0,1.19,8.38,0
18-Oct-14,3327,0,1.11,8.55,0
19-Oct-14,4195,0,1.4,8.64,0
20-Oct-14,5068,0,1.69,9.16,0
21-Oct-14,6084,0,2.03,9.83,0
22-Oct-14,5958,0,1.98,10.63,0
23-Oct-14,6021,0,2,11.4,0
24-Oct-14,4237,0,1.41,11.62,0
25-Oct-14,3840,0,1.28,11.79,0
26-Oct-14,3680,0,1.23,11.62,0
27-Oct-14,2962,0,0.99,10.92,0
28-Oct-14,6134,0,2.04,10.93,0
29-Oct-14,6843,0,2.28,11.23,0
30-Oct-14,8104,0,2.7,11.92,0
31-Oct-14,7174,0,2.39,12.9,0
1-Nov-14,6171,0,2.05,13.67,0
2-Nov-14,5783,0,1.93,14.38,0
3-Nov-14,5608,0,1.87,15.26,0
4-Nov-14,6226,0,2.07,15.29,0
5-Nov-14,6114,0,2.04,15.04,0
6-Nov-14,6650,0,2.21,14.56,0
7-Nov-14,6564,0,2.19,14.36,0
8-Nov-14,5916,0,1.97,14.27,0
9-Nov-14,5110,0,1.7,14.05,0
10-Nov-14,4928,0,1.64,13.82,0
11-Nov-14,4162,0,1.39,13.13,0
12-Nov-14,3373,0,1.12,12.22,0
13-Nov-14,3722,0,1.24,11.25,0
14-Nov-14,3093,0,1.03,10.09,0
15-Nov-14,4558,0,1.52,9.64,0
16-Nov-14,4696,0,1.56,9.5,0
17-Nov-14,5717,0,1.9,9.76,0
18-Nov-14,4826,0,1.61,9.98,0
19-Nov-14,4465,0,1.49,10.35,0
20-Nov-14,5696,0,1.9,11.01,0
21-Nov-14,4671,0,1.56,11.53,0
22-Nov-14,5756,0,1.92,11.93,0
23-Nov-14,5545,0,1.85,12.21,0
24-Nov-14,5356,0,1.78,12.09,0
25-Nov-14,5395,0,1.8,12.28,0
26-Nov-14,5797,0,1.93,12.72,0
27-Nov-14,5240,0,1.74,12.57,0
28-Nov-14,3919,0,1.3,12.32,0
29-Nov-14,4535,0,1.51,11.92,0
30-Nov-14,2809,0,0.94,11,0
1-Dec-14,3236,0,1.08,10.3,0
2-Dec-14,3626,0,1.21,9.71,0
3-Dec-14,3433,0,1.14,8.92,0
4-Dec-14,3622,0,1.21,8.38,0
5-Dec-14,3652,0,1.22,8.3,0
6-Dec-14,3801,0,1.27,8.05,0
7-Dec-14,3448,0,1.15,8.26,0
8-Dec-14,3606,0,1.2,8.39,0
9-Dec-14,1819,0,0.61,7.79,0
10-Dec-14,2106,0,0.7,7.34,0
11-Dec-14,1713,0,0.57,6.71,0
12-Dec-14,1980,0,0.66,6.15,0
13-Dec-14,2234,0,0.74,5.63,0
14-Dec-14,1264,0,0.42,4.9,0
15-Dec-14,1848,0,0.62,4.32,0
16-Dec-14,1671,0,0.56,4.27,0
17-Dec-14,2091,0,0.7,4.26,0
18-Dec-14,2660,0,0.89,4.58,0
19-Dec-14,2728,0,0.91,4.83,0
20-Dec-14,2289,0,0.76,4.85,0
21-Dec-14,1403,0,0.47,4.89,0
22-Dec-14,1519,0,0.51,4.78,0
23-Dec-14,447,0,0.15,4.37,0
24-Dec-14,208,0,0.07,3.75,0
25-Dec-14,57,0,0.02,2.88,0
26-Dec-14,709,0,0.24,2.21,0
27-Dec-14,816,0,0.27,1.72,0
28-Dec-14,1085,0,0.36,1.61,0
29-Dec-14,1396,0,0.46,1.57,0
30-Dec-14,68,0,0.02,1.44,0
31-Dec-14,784,0,0.26,1.64,0
1-Jan-15,639,0,0.21,1.83,0
2-Jan-15,871,0,0.29,1.88,0
3-Jan-15,1441,0,0.48,2.09,0
4-Jan-15,1184,0,0.39,2.13,0
5-Jan-15,613,0,0.2,1.86,0
6-Jan-15,716,0,0.24,2.08,0
7-Jan-15,763,0,0.25,2.07,0
8-Jan-15,0,0,0,1.86,0
9-Jan-15,525,0,0.17,1.75,0
10-Jan-15,839,0,0.28,1.55,0
11-Jan-15,1330,0,0.44,1.59,0
12-Jan-15,2143,0,0.71,2.1,0
13-Jan-15,2637,0,0.88,2.74,0
14-Jan-15,2263,0,0.75,3.24,0
15-Jan-15,1734,0,0.58,3.82,0
16-Jan-15,2165,0,0.72,4.37,0
17-Jan-15,1920,0,0.64,4.73,0
18-Jan-15,2045,0,0.68,4.96,0
19-Jan-15,2246,0,0.75,5,0
20-Jan-15,2113,0,0.7,4.82,0
21-Jan-15,1825,0,0.61,4.68,0
22-Jan-15,1786,0,0.59,4.7,0
23-Jan-15,1600,0,0.53,4.51,0
24-Jan-15,1655,0,0.55,4.42,0
25-Jan-15,2007,0,0.67,4.41,0
26-Jan-15,1987,0,0.66,4.32,0
27-Jan-15,2140,0,0.71,4.33,0
28-Jan-15,1841,0,0.61,4.33,0
29-Jan-15,1769,0,0.59,4.33,0
30-Jan-15,1683,0,0.56,4.36,0
31-Jan-15,1471,0,0.49,4.29,0
1-Feb-15,1666,0,0.55,4.18,0
2-Feb-15,1379,0,0.46,3.98,0
3-Feb-15,1491,0,0.5,3.76,0
4-Feb-15,925,0,0.31,3.46,0
5-Feb-15,1132,0,0.38,3.25,0
6-Feb-15,911,0,0.3,2.99,0
7-Feb-15,824,0,0.27,2.77,0
8-Feb-15,1410,0,0.47,2.69,0
9-Feb-15,1065,0,0.35,2.58,0
10-Feb-15,1690,0,0.56,2.65,0
11-Feb-15,1649,0,0.55,2.89,0
12-Feb-15,1955,0,0.65,3.16,0
13-Feb-15,2004,0,0.67,3.53,0
14-Feb-15,2214,0,0.74,3.99,0
15-Feb-15,2305,0,0.77,4.29,0
16-Feb-15,2212,0,0.74,4.67,0
17-Feb-15,2539,0,0.85,4.95,0
18-Feb-15,2189,0,0.73,5.13,0
19-Feb-15,2322,0,0.77,5.26,0
20-Feb-15,2048,0,0.68,5.27,0
21-Feb-15,1877,0,0.62,5.16,0
22-Feb-15,1809,0,0.6,4.99,0
23-Feb-15,1712,0,0.57,4.83,0
24-Feb-15,1943,0,0.65,4.63,0
25-Feb-15,1918,0,0.64,4.54,0
26-Feb-15,2394,0,0.8,4.56,0
27-Feb-15,2255,0,0.75,4.63,0
28-Feb-15,2245,0,0.75,4.75,0
1-Mar-15,1665,0,0.55,4.71,0
2-Mar-15,1337,0,0.45,4.58,0
3-Mar-15,999,0,0.33,4.27,0
4-Mar-15,891,0,0.3,3.92,0
5-Mar-15,1003,0,0.33,3.46,0
6-Mar-15,757,0,0.25,2.96,0
7-Mar-15,1289,0,0.43,2.64,0
8-Mar-15,1151,0,0.38,2.47,0
9-Mar-15,1638,0,0.55,2.57,0
10-Mar-15,1192,0,0.4,2.64,0
11-Mar-15,1256,0,0.42,2.76,0
12-Mar-15,1330,0,0.44,2.87,0
13-Mar-15,1059,0,0.35,2.97,0
14-Mar-15,1777,0,0.59,3.13,0
15-Mar-15,1510,0,0.5,3.25,0
16-Mar-15,803,0,0.27,2.97,0
17-Mar-15,821,0,0.27,2.85,0
18-Mar-15,1091,0,0.36,2.79,0
19-Mar-15,1445,0,0.48,2.83,0
20-Mar-15,2089,0,0.7,3.18,0
21-Mar-15,2189,0,0.73,3.31,0
22-Mar-15,2017,0,0.67,3.48,0
23-Mar-15,2380,0,0.79,4.01,0
24-Mar-15,2308,0,0.77,4.5,0
25-Mar-15,2574,0,0.86,5,0
26-Mar-15,3009,0,1,5.52,0
27-Mar-15,1867,0,0.62,5.44,0
28-Mar-15,1976,0,0.66,5.37,0
29-Mar-15,1937,0,0.64,5.34,0
30-Mar-15,1662,0,0.55,5.11,0
31-Mar-15,1652,0,0.55,4.89,0
1-Apr-15,1711,0,0.57,4.6,0
2-Apr-15,1430,0,0.48,4.07,0
3-Apr-15,1589,0,0.53,3.98,0
4-Apr-15,1810,0,0.6,3.93,0
5-Apr-15,1338,0,0.45,3.73,0
6-Apr-15,2017,0,0.67,3.85,0
7-Apr-15,2094,0,0.7,3.99,0
8-Apr-15,2144,0,0.71,4.14,0
9-Apr-15,2346,0,0.78,4.44,0
10-Apr-15,2227,0,0.74,4.65,0
11-Apr-15,2056,0,0.68,4.74,0
12-Apr-15,1449,0,0.48,4.77,0
13-Apr-15,1132,0,0.38,4.48,0
14-Apr-15,648,0,0.22,4,0
15-Apr-15,1263,0,0.42,3.7,0
16-Apr-15,2278,0,0.76,3.68,0
17-Apr-15,2587,0,0.86,3.8,0
18-Apr-15,2537,0,0.84,3.96,0
19-Apr-15,2126,0,0.71,4.19,0
20-Apr-15,1089,0,0.36,4.17,0
21-Apr-15,756,0,0.25,4.21,0
22-Apr-15,862,0,0.29,4.07,0
23-Apr-15,853,0,0.28,3.6,0
24-Apr-15,1790,0,0.6,3.33,0
25-Apr-15,2027,0,0.68,3.16,0
26-Apr-15,2596,0,0.86,3.32,0
27-Apr-15,2993,0,1,3.95,0
28-Apr-15,3054,0,1.02,4.72,0
29-Apr-15,3173,0,1.06,5.49,0
30-Apr-15,2990,0,1,6.2,0
1-May-15,2626,0,0.87,6.48,0
2-May-15,2235,0,0.74,6.55,0
3-May-15,2539,0,0.85,6.53,0
4-May-15,2332,0,0.78,6.31,0
5-May-15,2176,0,0.72,6.02,0
6-May-15,1519,0,0.51,5.47,0
7-May-15,1266,0,0.42,4.89,0
8-May-15,1455,0,0.48,4.5,0
9-May-15,1650,0,0.55,4.31,0
10-May-15,2193,0,0.73,4.19,0
11-May-15,2050,0,0.68,4.1,0
12-May-15,2018,0,0.67,4.05,0
13-May-15,1506,0,0.5,4.04,0
14-May-15,1350,0,0.45,4.07,0
15-May-15,1904,0,0.63,4.22,0
16-May-15,3170,0,1.06,4.73,0
17-May-15,4786,0,1.59,5.59,0
18-May-15,4722,0,1.57,6.48,0
19-May-15,4169,0,1.39,7.19,0
20-May-15,2378,0,0.79,7.49,0
21-May-15,723,0,0.24,7.28,0
22-May-15,501,0,0.17,6.81,0
23-May-15,319,0,0.11,5.86,0
24-May-15,938,0,0.31,4.58,0
25-May-15,1083,0,0.36,3.37,0
26-May-15,1944,0,0.65,2.63,0
27-May-15,2497,0,0.83,2.67,0
28-May-15,2250,0,0.75,3.17,0
29-May-15,1529,0,0.51,3.52,0
30-May-15,911,0,0.3,3.71,0
31-May-15,142,0,0.05,3.45,0
1-Jun-15,0,0,0,3.09,0
2-Jun-15,140,0,0.05,2.49,0
3-Jun-15,102,0,0.03,1.69,0
4-Jun-15,834,0,0.28,1.22,0
5-Jun-15,584,0,0.19,0.9,0
6-Jun-15,391,0,0.13,0.73,0
7-Jun-15,223,0,0.07,0.76,0
8-Jun-15,0,0,0,0.76,0
9-Jun-15,1239,0,0.41,1.12,0
10-Jun-15,1497,0,0.5,1.59,0
11-Jun-15,2521,0,0.84,2.15,0
12-Jun-15,2921,0,0.97,2.93,0
13-Jun-15,2570,0,0.86,3.65,0
14-Jun-15,2721,0,0.91,4.49,0
15-Jun-15,3241,0,1.08,5.56,0
16-Jun-15,2531,0,0.84,5.99,0
17-Jun-15,2644,0,0.88,6.38,0
18-Jun-15,3320,0,1.11,6.64,0
19-Jun-15,2545,0,0.85,6.52,0
20-Jun-15,2213,0,0.74,6.4,0
21-Jun-15,5233,0,1.74,7.24,0
22-Jun-15,8622,0,2.87,9.03,0
23-Jun-15,9854,0,3.28,11.47,0
24-Jun-15,12431,0.5,4.14,14.72,0.2
25-Jun-15,11788,0.8,3.93,17.54,0.3
26-Jun-15,9794,0,3.26,19.96,0
27-Jun-15,8078,0,2.69,21.91,0
28-Jun-15,6809,0,2.27,22.43,0
29-Jun-15,5607,0,1.87,21.43,0
30-Jun-15,4805,0,1.6,19.75,0
1-Jul-15,3939,0,1.31,16.92,0
2-Jul-15,3073,0,1.02,14.02,0
3-Jul-15,2462,0,0.82,11.58,0
4-Jul-15,2532,0,0.84,9.73,0
5-Jul-15,2666,0,0.89,8.35,0
6-Jul-15,2678,0,0.89,7.38,0
7-Jul-15,2896,0,0.96,6.74,0
8-Jul-15,2546,0,0.85,6.28,0
9-Jul-15,2124,0,0.71,5.96,0
10-Jul-15,1474,0,0.49,5.63,0
11-Jul-15,1403,0,0.47,5.26,0
12-Jul-15,2166,0,0.72,5.09,0
13-Jul-15,1970,0,0.66,4.85,0
14-Jul-15,3402,0,1.13,5.02,0
15-Jul-15,5030,0,1.67,5.85,0
16-Jul-15,4853,0,1.62,6.76,0
17-Jul-15,5611,0,1.87,8.14,0
18-Jul-15,5202,0,1.73,9.4,0
19-Jul-15,2827,0,0.94,9.62,0
20-Jul-15,2463,0,0.82,9.79,0
21-Jul-15,2133,0,0.71,9.36,0
22-Jul-15,3226,0,1.07,8.76,0
23-Jul-15,5383,0,1.79,8.94,0
24-Jul-15,5682,0,1.89,8.96,0
25-Jul-15,6225,0,2.07,9.3,0
26-Jul-15,4958,0,1.65,10.01,0
27-Jul-15,3730,0,1.24,10.43,0
28-Jul-15,3722,0,1.24,10.96,0
29-Jul-15,3745,0,1.25,11.14,0
30-Jul-15,4083,0,1.36,10.7,0
31-Jul-15,5028,0,1.67,10.49,0
1-Aug-15,5321,0,1.77,10.19,0
2-Aug-15,5343,0,1.78,10.31,0
3-Aug-15,5744,0,1.91,10.98,0
4-Aug-15,5794,0,1.93,11.67,0
5-Aug-15,4528,0,1.51,11.93,0
6-Aug-15,4127,0,1.37,11.95,0
7-Aug-15,2193,0,0.73,11.01,0
8-Aug-15,1720,0,0.57,9.81,0
9-Aug-15,1292,0,0.43,8.46,0
10-Aug-15,2436,0,0.81,7.36,0
11-Aug-15,2038,0,0.68,6.1,0
12-Aug-15,2924,0,0.97,5.57,0
13-Aug-15,3527,0,1.17,5.37,0
14-Aug-15,4989,0,1.66,6.3,0
15-Aug-15,6572,0,2.19,7.92,0
16-Aug-15,7001,0,2.33,9.82,0
17-Aug-15,6466,0,2.15,11.16,0
18-Aug-15,5060,0,1.68,12.17,0
19-Aug-15,4903,0,1.63,12.83,0
20-Aug-15,5454,0,1.82,13.47,0
21-Aug-15,5129,0,1.71,13.51,0
22-Aug-15,5295,0,1.76,13.09,0
23-Aug-15,5972,0,1.99,12.75,0
24-Aug-15,4621,0,1.54,12.13,0
25-Aug-15,4517,0,1.5,11.95,0
26-Aug-15,3953,0,1.32,11.64,0
27-Aug-15,3105,0,1.03,10.85,0
28-Aug-15,2754,0,0.92,10.06,0
29-Aug-15,3079,0,1.03,9.32,0
30-Aug-15,3060,0,1.02,8.35,0
31-Aug-15,3030,0,1.01,7.82,0
1-Sep-15,3506,0,1.17,7.49,0
2-Sep-15,4172,0,1.39,7.56,0
3-Sep-15,4835,0,1.61,8.14,0
4-Sep-15,5024,0,1.67,8.89,0
5-Sep-15,5440,0,1.81,9.68,0
6-Sep-15,4574,0,1.52,10.18,0
7-Sep-15,4773,0,1.59,10.76,0
8-Sep-15,3850,0,1.28,10.88,0
9-Sep-15,2857,0,0.95,10.44,0
10-Sep-15,2457,0,0.82,9.65,0
11-Sep-15,2015,0,0.67,8.65,0
12-Sep-15,1432,0,0.48,7.31,0
13-Sep-15,1730,0,0.58,6.36,0
14-Sep-15,1926,0,0.64,5.42,0
15-Sep-15,2835,0,0.94,5.08,0
16-Sep-15,3308,0,1.1,5.23,0
17-Sep-15,4475,0,1.49,5.9,0
18-Sep-15,3591,0,1.2,6.43,0
19-Sep-15,3987,0,1.33,7.28,0
20-Sep-15,3786,0,1.26,7.96,0
21-Sep-15,3361,0,1.12,8.44,0
22-Sep-15,3904,0,1.3,8.79,0
23-Sep-15,3315,0,1.1,8.8,0
24-Sep-15,3156,0,1.05,8.36,0
25-Sep-15,2251,0,0.75,7.91,0
26-Sep-15,1885,0,0.63,7.21,0
27-Sep-15,1262,0,0.42,6.37,0
28-Sep-15,1873,0,0.62,5.88,0
29-Sep-15,2828,0,0.94,5.52,0
30-Sep-15,3240,0,1.08,5.49,0
1-Oct-15,4489,0,1.49,5.94,0
2-Oct-15,4066,0,1.35,6.54,0
3-Oct-15,4029,0,1.34,7.25,0
4-Oct-15,3529,0,1.18,8.01,0
5-Oct-15,2961,0,0.99,8.37,0
6-Oct-15,2823,0,0.94,8.37,0
7-Oct-15,2996,0,1,8.29,0
8-Oct-15,3697,0,1.23,8.03,0
9-Oct-15,3340,0,1.11,7.78,0
10-Oct-15,3584,0,1.19,7.64,0
11-Oct-15,2733,0,0.91,7.37,0
12-Oct-15,2566,0,0.85,7.24,0
13-Oct-15,2958,0,0.98,7.28,0
14-Oct-15,2516,0,0.84,7.12,0
15-Oct-15,2900,0,0.97,6.86,0
16-Oct-15,2478,0,0.83,6.57,0
17-Oct-15,3264,0,1.09,6.46,0
18-Oct-15,4399,0,1.46,7.02,0
19-Oct-15,5471,0,1.82,7.99,0
20-Oct-15,5000,0,1.66,8.67,0
21-Oct-15,4883,0,1.63,9.45,0
22-Oct-15,4556,0,1.52,10.01,0
23-Oct-15,4747,0,1.58,10.76,0
24-Oct-15,5384,0,1.79,11.47,0
25-Oct-15,5034,0,1.68,11.68,0
26-Oct-15,5309,0,1.77,11.63,0
27-Oct-15,3457,0,1.15,11.11,0
28-Oct-15,2886,0,0.96,10.45,0
29-Oct-15,2842,0,0.95,9.88,0
30-Oct-15,1941,0,0.65,8.94,0
31-Oct-15,3392,0,1.13,8.28,0
1-Nov-15,3193,0,1.06,7.66,0
2-Nov-15,3153,0,1.05,6.95,0
3-Nov-15,3731,0,1.24,7.04,0
4-Nov-15,3346,0,1.11,7.19,0
5-Nov-15,3059,0,1.02,7.26,0
6-Nov-15,3278,0,1.09,7.71,0
7-Nov-15,3220,0,1.07,7.65,0
8-Nov-15,3089,0,1.03,7.62,0
9-Nov-15,3821,0,1.27,7.84,0
10-Nov-15,4079,0,1.36,7.96,0
11-Nov-15,4446,0,1.48,8.32,0
12-Nov-15,3898,0,1.3,8.6,0
13-Nov-15,4492,0,1.5,9.01,0
14-Nov-15,4075,0,1.36,9.29,0
15-Nov-15,3533,0,1.18,9.44,0
16-Nov-15,3486,0,1.16,9.33,0
17-Nov-15,2329,0,0.78,8.74,0
18-Nov-15,2453,0,0.82,8.08,0
19-Nov-15,2126,0,0.71,7.49,0
20-Nov-15,2327,0,0.77,6.77,0
21-Nov-15,2188,0,0.73,6.14,0
22-Nov-15,2393,0,0.8,5.76,0
23-Nov-15,2636,0,0.88,5.48,0
24-Nov-15,2374,0,0.79,5.49,0
25-Nov-15,3160,0,1.05,5.73,0
26-Nov-15,2671,0,0.89,5.91,0
27-Nov-15,2674,0,0.89,6.03,0
28-Nov-15,1860,0,0.62,5.92,0
29-Nov-15,1316,0,0.44,5.56,0
30-Nov-15,1046,0,0.35,5.03,0
1-Dec-15,419,0,0.14,4.38,0
2-Dec-15,1003,0,0.33,3.66,0
3-Dec-15,1002,0,0.33,3.1,0
4-Dec-15,1313,0,0.44,2.65,0
5-Dec-15,1757,0,0.58,2.62,0
6-Dec-15,1503,0,0.5,2.68,0
7-Dec-15,1183,0,0.39,2.72,0
8-Dec-15,1272,0,0.42,3.01,0
9-Dec-15,968,0,0.32,3,0
10-Dec-15,822,0,0.27,2.94,0
11-Dec-15,1131,0,0.38,2.88,0
12-Dec-15,1142,0,0.38,2.67,0
13-Dec-15,1555,0,0.52,2.69,0
14-Dec-15,1164,0,0.39,2.68,0
15-Dec-15,1238,0,0.41,2.67,0
16-Dec-15,963,0,0.32,2.67,0
17-Dec-15,570,0,0.19,2.59,0
18-Dec-15,918,0,0.31,2.51,0
19-Dec-15,700,0,0.23,2.37,0
20-Dec-15,708,0,0.24,2.09,0
21-Dec-15,624,0,0.21,1.91,0
22-Dec-15,606,0,0.2,1.69,0
23-Dec-15,348,0,0.12,1.49,0
24-Dec-15,226,0,0.08,1.38,0
25-Dec-15,354,0,0.12,1.19,0
26-Dec-15,519,0,0.17,1.13,0
27-Dec-15,1422,0,0.47,1.36,0
28-Dec-15,1966,0,0.65,1.81,0
29-Dec-15,2387,0,0.79,2.4,0
30-Dec-15,2223,0,0.74,3.03,0
31-Dec-15,1770,0,0.59,3.54,0
1-Jan-16,1499,0,0.5,3.92,0
2-Jan-16,1082,0,0.36,4.11,0
3-Jan-16,996,0,0.33,3.97,0
4-Jan-16,806,0,0.27,3.58,0
5-Jan-16,1029,0,0.34,3.13,0
6-Jan-16,1533,0,0.51,2.9,0
7-Jan-16,2205,0,0.73,3.05,0
8-Jan-16,1573,0,0.52,3.07,0
9-Jan-16,1589,0,0.53,3.24,0
10-Jan-16,1526,0,0.51,3.42,0
11-Jan-16,1097,0,0.37,3.51,0
12-Jan-16,1456,0,0.48,3.66,0
13-Jan-16,1509,0,0.5,3.65,0
14-Jan-16,1499,0,0.5,3.41,0
15-Jan-16,1486,0,0.49,3.38,0
16-Jan-16,1535,0,0.51,3.37,0
17-Jan-16,1263,0,0.42,3.28,0
18-Jan-16,955,0,0.32,3.23,0
